Feature ID	Taxon	Confidence
8142d8f0a59b8a2bf499de6aa541cbf8	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__Candidatus Koribacter; s__	0.9972601369527636
881a99cae62d2370e1ed66669b22fffb	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__EB1017; g__; s__	0.9999992832924259
f46c70324d3d1ee91e2015a83855009b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__	0.9996523247849397
fdc78f79efe13dd523ae17dd2825b13d	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__	0.9999999951870393
4f9c2f855f14b14388c3940e82031c12	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__	0.9999747253360803
7db77c1b4af0bcc46d1452f2ae350dd4	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__	0.9420806291064282
69e3bf2e4d1893f7177c823e0083d5c5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__	0.9998839289443109
7c0f6bad493f6c073cba02c0be23f217	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.9999383216327066
26b943752ddcbf256eebc03ceefaa529	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__	0.9999999999996874
3bc1215eec02ba08e949dbb858f2bbf0	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Ellin5301; g__; s__	0.9999999987508374
8712cb1a4d2ba914a00152db4323a93a	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.9999990899229536
df927b3169eb2307d57f0deeeceabfda	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.999999920184283
df65320d5bfe0a0ab1b95d08fb1df44a	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__	0.9991441236120423
0ff2cf30bdfdaa9b09878d64dfd4535f	k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Ktedonobacterales; f__Ktedonobacteraceae; g__; s__	0.9999999831925096
ca20f0409f5759eb2ef3e2bcee871e54	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__	0.9996230985294728
0c1ad2b741f92f97e01ab2cf07ac959c	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9999991658789394
03daa258784ab96d32e899703fa1fa91	k__Bacteria; p__Acidobacteria; c__iii1-8; o__32-20; f__; g__; s__	0.9999999999927525
fc5759fa04dd40aa92de24e5f012c417	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__	0.9999999999999716
3ea29f315e3b383ad930a6d8a5489166	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Ellin329; f__; g__; s__	0.9999999909556152
